Applicable At,Applicable For,Data Item,Value,Generated Time,Quality Indicator
25/12/2022 00:00:00,25/12/2022,"NTS Energy Offtaken, Industrial Offtake Total",52943410,27/12/2022 12:01:00,A
25/12/2022 00:00:00,25/12/2022,"NTS Energy Offtaken, LDZ Offtake Total",1449781781,29/12/2022 14:01:01,A
25/12/2022 00:00:00,25/12/2022,"NTS Energy Offtaken, Powerstations Total",154092514,28/12/2022 14:01:00,A
24/12/2022 00:00:00,24/12/2022,"NTS Energy Offtaken, Industrial Offtake Total",53748153,28/12/2022 12:01:00,A
24/12/2022 00:00:00,24/12/2022,"NTS Energy Offtaken, LDZ Offtake Total",1596752028,29/12/2022 14:01:01,A
24/12/2022 00:00:00,24/12/2022,"NTS Energy Offtaken, Powerstations Total",159399120,28/12/2022 12:01:00,A
23/12/2022 00:00:00,23/12/2022,"NTS Energy Offtaken, Industrial Offtake Total",57392654,24/12/2022 12:01:00,L
23/12/2022 00:00:00,23/12/2022,"NTS Energy Offtaken, LDZ Offtake Total",1708258818,28/12/2022 14:01:00,A
23/12/2022 00:00:00,23/12/2022,"NTS Energy Offtaken, Powerstations Total",377323116,28/12/2022 12:01:00,A
22/12/2022 00:00:00,22/12/2022,"NTS Energy Offtaken, Industrial Offtake Total",57532092,27/12/2022 12:01:00,A
22/12/2022 00:00:00,22/12/2022,"NTS Energy Offtaken, LDZ Offtake Total",1856163113,27/12/2022 16:01:01,A
22/12/2022 00:00:00,22/12/2022,"NTS Energy Offtaken, Powerstations Total",660126581,23/12/2022 14:01:01,A
21/12/2022 00:00:00,21/12/2022,"NTS Energy Offtaken, Industrial Offtake Total",54195406,28/12/2022 11:58:00,L
21/12/2022 00:00:00,21/12/2022,"NTS Energy Offtaken, LDZ Offtake Total",1869031132,28/12/2022 11:58:00,L
21/12/2022 00:00:00,21/12/2022,"NTS Energy Offtaken, Powerstations Total",279354427,28/12/2022 11:58:00,L
20/12/2022 00:00:00,20/12/2022,"NTS Energy Offtaken, Industrial Offtake Total",67796626,22/12/2022 16:01:01,A
20/12/2022 00:00:00,20/12/2022,"NTS Energy Offtaken, LDZ Offtake Total",1837209080,24/12/2022 10:01:00,A
20/12/2022 00:00:00,20/12/2022,"NTS Energy Offtaken, Powerstations Total",17300325,24/12/2022 10:01:00,A
19/12/2022 00:00:00,19/12/2022,"NTS Energy Offtaken, Industrial Offtake Total",51219611,20/12/2022 14:01:00,A
19/12/2022 00:00:00,19/12/2022,"NTS Energy Offtaken, LDZ Offtake Total",1744185132,24/12/2022 16:01:00,A
19/12/2022 00:00:00,19/12/2022,"NTS Energy Offtaken, Powerstations Total",259636239,20/12/2022 14:01:00,A
18/12/2022 00:00:00,18/12/2022,"NTS Energy Offtaken, Industrial Offtake Total",54896019,19/12/2022 16:01:00,A
18/12/2022 00:00:00,18/12/2022,"NTS Energy Offtaken, LDZ Offtake Total",2325087049,24/12/2022 10:01:00,A
18/12/2022 00:00:00,18/12/2022,"NTS Energy Offtaken, Powerstations Total",226234231,19/12/2022 12:01:00,A
17/12/2022 00:00:00,17/12/2022,"NTS Energy Offtaken, Industrial Offtake Total",63485078,19/12/2022 12:01:00,A
17/12/2022 00:00:00,17/12/2022,"NTS Energy Offtaken, LDZ Offtake Total",2640122256,22/12/2022 16:01:01,A
17/12/2022 00:00:00,17/12/2022,"NTS Energy Offtaken, Powerstations Total",533123028,20/12/2022 14:01:00,A
16/12/2022 00:00:00,16/12/2022,"NTS Energy Offtaken, Industrial Offtake Total",64105970,18/12/2022 12:01:00,A
16/12/2022 00:00:00,16/12/2022,"NTS Energy Offtaken, LDZ Offtake Total",2951885023,20/12/2022 16:01:01,A
16/12/2022 00:00:00,16/12/2022,"NTS Energy Offtaken, Powerstations Total",849247484,20/12/2022 12:01:00,A
15/12/2022 00:00:00,15/12/2022,"NTS Energy Offtaken, Industrial Offtake Total",68288531,19/12/2022 14:01:01,A
15/12/2022 00:00:00,15/12/2022,"NTS Energy Offtaken, LDZ Offtake Total",3073894135,20/12/2022 16:01:01,A
15/12/2022 00:00:00,15/12/2022,"NTS Energy Offtaken, Powerstations Total",988700919,20/12/2022 12:01:00,A
14/12/2022 00:00:00,14/12/2022,"NTS Energy Offtaken, Industrial Offtake Total",86602661,19/12/2022 14:01:01,A
14/12/2022 00:00:00,14/12/2022,"NTS Energy Offtaken, LDZ Offtake Total",3002028766,16/12/2022 16:01:01,A
14/12/2022 00:00:00,14/12/2022,"NTS Energy Offtaken, Powerstations Total",938038509,19/12/2022 14:01:01,A
13/12/2022 00:00:00,13/12/2022,"NTS Energy Offtaken, Industrial Offtake Total",85144153,14/12/2022 12:01:00,L
13/12/2022 00:00:00,13/12/2022,"NTS Energy Offtaken, LDZ Offtake Total",2922744983,16/12/2022 16:01:01,A
13/12/2022 00:00:00,13/12/2022,"NTS Energy Offtaken, Powerstations Total",990741234,14/12/2022 14:01:01,A
12/12/2022 00:00:00,12/12/2022,"NTS Energy Offtaken, Industrial Offtake Total",91270767,15/12/2022 12:01:01,A
12/12/2022 00:00:00,12/12/2022,"NTS Energy Offtaken, LDZ Offtake Total",2873154075,16/12/2022 16:01:01,A
12/12/2022 00:00:00,12/12/2022,"NTS Energy Offtaken, Powerstations Total",1044264229,14/12/2022 12:01:00,A
11/12/2022 00:00:00,11/12/2022,"NTS Energy Offtaken, Industrial Offtake Total",65315616,12/12/2022 16:01:01,A
11/12/2022 00:00:00,11/12/2022,"NTS Energy Offtaken, LDZ Offtake Total",2629376926,14/12/2022 16:01:01,A
11/12/2022 00:00:00,11/12/2022,"NTS Energy Offtaken, Powerstations Total",992123411,12/12/2022 16:01:01,A
10/12/2022 00:00:00,10/12/2022,"NTS Energy Offtaken, Industrial Offtake Total",66496353,12/12/2022 12:01:01,A
10/12/2022 00:00:00,10/12/2022,"NTS Energy Offtaken, LDZ Offtake Total",2544759224,14/12/2022 16:01:01,A
10/12/2022 00:00:00,10/12/2022,"NTS Energy Offtaken, Powerstations Total",877926212,12/12/2022 16:01:01,A
09/12/2022 00:00:00,09/12/2022,"NTS Energy Offtaken, Industrial Offtake Total",85740455,13/12/2022 12:01:00,A
09/12/2022 00:00:00,09/12/2022,"NTS Energy Offtaken, LDZ Offtake Total",2719299081,14/12/2022 16:01:01,A
09/12/2022 00:00:00,09/12/2022,"NTS Energy Offtaken, Powerstations Total",931555868,13/12/2022 12:01:00,A
08/12/2022 00:00:00,08/12/2022,"NTS Energy Offtaken, Industrial Offtake Total",83603282,09/12/2022 16:01:01,A
08/12/2022 00:00:00,08/12/2022,"NTS Energy Offtaken, LDZ Offtake Total",2620209482,13/12/2022 16:01:01,A
08/12/2022 00:00:00,08/12/2022,"NTS Energy Offtaken, Powerstations Total",940343988,09/12/2022 14:01:00,A
07/12/2022 00:00:00,07/12/2022,"NTS Energy Offtaken, Industrial Offtake Total",79753816,09/12/2022 12:01:00,A
07/12/2022 00:00:00,07/12/2022,"NTS Energy Offtaken, LDZ Offtake Total",2439529945,09/12/2022 16:01:01,A
07/12/2022 00:00:00,07/12/2022,"NTS Energy Offtaken, Powerstations Total",859145491,08/12/2022 12:01:01,L
06/12/2022 00:00:00,06/12/2022,"NTS Energy Offtaken, Industrial Offtake Total",79951270,09/12/2022 12:01:00,A
06/12/2022 00:00:00,06/12/2022,"NTS Energy Offtaken, LDZ Offtake Total",2218316064,09/12/2022 16:01:01,A
06/12/2022 00:00:00,06/12/2022,"NTS Energy Offtaken, Powerstations Total",811679818,07/12/2022 14:01:01,A
05/12/2022 00:00:00,05/12/2022,"NTS Energy Offtaken, Industrial Offtake Total",73280864,06/12/2022 12:01:01,L
05/12/2022 00:00:00,05/12/2022,"NTS Energy Offtaken, LDZ Offtake Total",2109157278,09/12/2022 16:01:01,A
05/12/2022 00:00:00,05/12/2022,"NTS Energy Offtaken, Powerstations Total",815954848,06/12/2022 12:01:01,A
04/12/2022 00:00:00,04/12/2022,"NTS Energy Offtaken, Industrial Offtake Total",57824290,05/12/2022 14:01:00,A
04/12/2022 00:00:00,04/12/2022,"NTS Energy Offtaken, LDZ Offtake Total",2017229084,09/12/2022 14:01:00,A
04/12/2022 00:00:00,04/12/2022,"NTS Energy Offtaken, Powerstations Total",477744237,05/12/2022 12:01:01,A
03/12/2022 00:00:00,03/12/2022,"NTS Energy Offtaken, Industrial Offtake Total",57807851,05/12/2022 14:01:00,A
03/12/2022 00:00:00,03/12/2022,"NTS Energy Offtaken, LDZ Offtake Total",1920613022,07/12/2022 16:01:00,A
03/12/2022 00:00:00,03/12/2022,"NTS Energy Offtaken, Powerstations Total",539205951,05/12/2022 16:01:00,A
02/12/2022 00:00:00,02/12/2022,"NTS Energy Offtaken, Industrial Offtake Total",72637047,05/12/2022 14:01:00,A
02/12/2022 00:00:00,02/12/2022,"NTS Energy Offtaken, LDZ Offtake Total",1991159863,07/12/2022 16:01:00,A
02/12/2022 00:00:00,02/12/2022,"NTS Energy Offtaken, Powerstations Total",712704683,03/12/2022 12:01:00,A
01/12/2022 00:00:00,01/12/2022,"NTS Energy Offtaken, Industrial Offtake Total",86799024,02/12/2022 16:01:01,A
01/12/2022 00:00:00,01/12/2022,"NTS Energy Offtaken, LDZ Offtake Total",2043297033,05/12/2022 14:01:00,A
01/12/2022 00:00:00,01/12/2022,"NTS Energy Offtaken, Powerstations Total",899633405,02/12/2022 14:01:00,A
30/11/2022 00:00:00,30/11/2022,"NTS Energy Offtaken, Industrial Offtake Total",83701610,02/12/2022 16:01:01,A
30/11/2022 00:00:00,30/11/2022,"NTS Energy Offtaken, LDZ Offtake Total",2005425783,05/12/2022 14:01:00,A
30/11/2022 00:00:00,30/11/2022,"NTS Energy Offtaken, Powerstations Total",898386829,01/12/2022 12:01:00,A
29/11/2022 00:00:00,29/11/2022,"NTS Energy Offtaken, Industrial Offtake Total",87314951,01/12/2022 16:01:01,A
29/11/2022 00:00:00,29/11/2022,"NTS Energy Offtaken, LDZ Offtake Total",2036196042,02/12/2022 14:01:00,A
29/11/2022 00:00:00,29/11/2022,"NTS Energy Offtaken, Powerstations Total",918995203,01/12/2022 12:01:00,A
28/11/2022 00:00:00,28/11/2022,"NTS Energy Offtaken, Industrial Offtake Total",88598126,01/12/2022 16:01:01,A
28/11/2022 00:00:00,28/11/2022,"NTS Energy Offtaken, LDZ Offtake Total",1807319088,01/12/2022 16:01:01,A
28/11/2022 00:00:00,28/11/2022,"NTS Energy Offtaken, Powerstations Total",929821187,29/11/2022 12:01:00,A
27/11/2022 00:00:00,27/11/2022,"NTS Energy Offtaken, Industrial Offtake Total",69124586,28/11/2022 14:01:00,A
27/11/2022 00:00:00,27/11/2022,"NTS Energy Offtaken, LDZ Offtake Total",1446867993,30/11/2022 16:01:01,A
27/11/2022 00:00:00,27/11/2022,"NTS Energy Offtaken, Powerstations Total",678054373,30/11/2022 14:01:01,A
26/11/2022 00:00:00,26/11/2022,"NTS Energy Offtaken, Industrial Offtake Total",56003043,28/11/2022 12:01:00,A
26/11/2022 00:00:00,26/11/2022,"NTS Energy Offtaken, LDZ Offtake Total",1509225778,30/11/2022 16:01:01,A
26/11/2022 00:00:00,26/11/2022,"NTS Energy Offtaken, Powerstations Total",478433938,27/11/2022 14:01:00,A
25/11/2022 00:00:00,25/11/2022,"NTS Energy Offtaken, Industrial Offtake Total",65144784,27/11/2022 14:01:00,A
25/11/2022 00:00:00,25/11/2022,"NTS Energy Offtaken, LDZ Offtake Total",1682125060,30/11/2022 16:01:01,A
25/11/2022 00:00:00,25/11/2022,"NTS Energy Offtaken, Powerstations Total",629357148,26/11/2022 12:01:00,A
24/11/2022 00:00:00,24/11/2022,"NTS Energy Offtaken, Industrial Offtake Total",64481203,28/11/2022 14:01:00,A
24/11/2022 00:00:00,24/11/2022,"NTS Energy Offtaken, LDZ Offtake Total",1805405710,29/11/2022 16:01:00,A
24/11/2022 00:00:00,24/11/2022,"NTS Energy Offtaken, Powerstations Total",552506690,29/11/2022 16:01:00,A
23/11/2022 00:00:00,23/11/2022,"NTS Energy Offtaken, Industrial Offtake Total",70141435,24/11/2022 14:01:00,A
23/11/2022 00:00:00,23/11/2022,"NTS Energy Offtaken, LDZ Offtake Total",1779407889,28/11/2022 16:01:01,A
23/11/2022 00:00:00,23/11/2022,"NTS Energy Offtaken, Powerstations Total",763608470,25/11/2022 16:01:01,A
22/11/2022 00:00:00,22/11/2022,"NTS Energy Offtaken, Industrial Offtake Total",79383938,25/11/2022 12:01:01,A
22/11/2022 00:00:00,22/11/2022,"NTS Energy Offtaken, LDZ Offtake Total",1873036285,26/11/2022 16:01:01,A
22/11/2022 00:00:00,22/11/2022,"NTS Energy Offtaken, Powerstations Total",833267085,25/11/2022 14:01:00,A
21/11/2022 00:00:00,21/11/2022,"NTS Energy Offtaken, Industrial Offtake Total",70300881,23/11/2022 16:01:01,A
21/11/2022 00:00:00,21/11/2022,"NTS Energy Offtaken, LDZ Offtake Total",1980525294,26/11/2022 12:01:00,A
21/11/2022 00:00:00,21/11/2022,"NTS Energy Offtaken, Powerstations Total",796700370,25/11/2022 14:01:00,A
20/11/2022 00:00:00,20/11/2022,"NTS Energy Offtaken, Industrial Offtake Total",74732069,21/11/2022 16:01:00,A
20/11/2022 00:00:00,20/11/2022,"NTS Energy Offtaken, LDZ Offtake Total",1602328599,23/11/2022 14:01:01,A
20/11/2022 00:00:00,20/11/2022,"NTS Energy Offtaken, Powerstations Total",821312715,25/11/2022 14:01:00,A
19/11/2022 00:00:00,19/11/2022,"NTS Energy Offtaken, Industrial Offtake Total",71175700,20/11/2022 12:01:01,L
19/11/2022 00:00:00,19/11/2022,"NTS Energy Offtaken, LDZ Offtake Total",1516669364,23/11/2022 14:01:01,A
19/11/2022 00:00:00,19/11/2022,"NTS Energy Offtaken, Powerstations Total",752550403,21/11/2022 12:01:01,A
18/11/2022 00:00:00,18/11/2022,"NTS Energy Offtaken, Industrial Offtake Total",69847560,19/11/2022 12:01:01,L
18/11/2022 00:00:00,18/11/2022,"NTS Energy Offtaken, LDZ Offtake Total",1549960206,23/11/2022 14:01:01,A
18/11/2022 00:00:00,18/11/2022,"NTS Energy Offtaken, Powerstations Total",725311784,21/11/2022 12:01:01,A
17/11/2022 00:00:00,17/11/2022,"NTS Energy Offtaken, Industrial Offtake Total",63635523,19/11/2022 16:01:00,A
17/11/2022 00:00:00,17/11/2022,"NTS Energy Offtaken, LDZ Offtake Total",1566577437,22/11/2022 14:01:00,A
17/11/2022 00:00:00,17/11/2022,"NTS Energy Offtaken, Powerstations Total",607057867,22/11/2022 12:01:00,A
16/11/2022 00:00:00,16/11/2022,"NTS Energy Offtaken, Industrial Offtake Total",69575630,17/11/2022 16:01:00,A
16/11/2022 00:00:00,16/11/2022,"NTS Energy Offtaken, LDZ Offtake Total",1547196789,18/11/2022 16:01:01,A
16/11/2022 00:00:00,16/11/2022,"NTS Energy Offtaken, Powerstations Total",615612436,21/11/2022 12:01:01,A
15/11/2022 00:00:00,15/11/2022,"NTS Energy Offtaken, Industrial Offtake Total",68014336,17/11/2022 14:01:00,A
15/11/2022 00:00:00,15/11/2022,"NTS Energy Offtaken, LDZ Offtake Total",1409540150,18/11/2022 16:01:01,A
15/11/2022 00:00:00,15/11/2022,"NTS Energy Offtaken, Powerstations Total",663632463,18/11/2022 14:01:01,A
14/11/2022 00:00:00,14/11/2022,"NTS Energy Offtaken, Industrial Offtake Total",71060342,15/11/2022 14:01:00,A
14/11/2022 00:00:00,14/11/2022,"NTS Energy Offtaken, LDZ Offtake Total",1277278053,18/11/2022 16:01:01,A
14/11/2022 00:00:00,14/11/2022,"NTS Energy Offtaken, Powerstations Total",699891499,18/11/2022 12:01:00,A
13/11/2022 00:00:00,13/11/2022,"NTS Energy Offtaken, Industrial Offtake Total",59611970,14/11/2022 14:01:00,A
13/11/2022 00:00:00,13/11/2022,"NTS Energy Offtaken, LDZ Offtake Total",1116768607,15/11/2022 17:01:00,A
13/11/2022 00:00:00,13/11/2022,"NTS Energy Offtaken, Powerstations Total",585611332,18/11/2022 12:01:00,A
12/11/2022 00:00:00,12/11/2022,"NTS Energy Offtaken, Industrial Offtake Total",61176270,14/11/2022 12:01:01,A
12/11/2022 00:00:00,12/11/2022,"NTS Energy Offtaken, LDZ Offtake Total",1054955437,15/11/2022 17:01:00,A
12/11/2022 00:00:00,12/11/2022,"NTS Energy Offtaken, Powerstations Total",672336667,17/11/2022 12:01:00,A
11/11/2022 00:00:00,11/11/2022,"NTS Energy Offtaken, Industrial Offtake Total",51089900,13/11/2022 14:01:00,A
11/11/2022 00:00:00,11/11/2022,"NTS Energy Offtaken, LDZ Offtake Total",1069200502,15/11/2022 17:01:00,A
11/11/2022 00:00:00,11/11/2022,"NTS Energy Offtaken, Powerstations Total",470868910,14/11/2022 14:01:00,A
10/11/2022 00:00:00,10/11/2022,"NTS Energy Offtaken, Industrial Offtake Total",37992346,11/11/2022 14:01:01,A
10/11/2022 00:00:00,10/11/2022,"NTS Energy Offtaken, LDZ Offtake Total",1249020938,15/11/2022 17:01:00,A
10/11/2022 00:00:00,10/11/2022,"NTS Energy Offtaken, Powerstations Total",376197677,11/11/2022 12:01:01,A
09/11/2022 00:00:00,09/11/2022,"NTS Energy Offtaken, Industrial Offtake Total",39572577,10/11/2022 14:01:01,A
09/11/2022 00:00:00,09/11/2022,"NTS Energy Offtaken, LDZ Offtake Total",1303422902,11/11/2022 16:01:01,A
09/11/2022 00:00:00,09/11/2022,"NTS Energy Offtaken, Powerstations Total",442881992,14/11/2022 12:01:01,A
08/11/2022 00:00:00,08/11/2022,"NTS Energy Offtaken, Industrial Offtake Total",39556301,09/11/2022 14:01:01,A
08/11/2022 00:00:00,08/11/2022,"NTS Energy Offtaken, LDZ Offtake Total",1279112287,11/11/2022 16:01:01,A
08/11/2022 00:00:00,08/11/2022,"NTS Energy Offtaken, Powerstations Total",348610209,12/11/2022 12:01:00,A
07/11/2022 00:00:00,07/11/2022,"NTS Energy Offtaken, Industrial Offtake Total",48546578,10/11/2022 14:01:01,A
07/11/2022 00:00:00,07/11/2022,"NTS Energy Offtaken, LDZ Offtake Total",1282930932,11/11/2022 16:01:01,A
07/11/2022 00:00:00,07/11/2022,"NTS Energy Offtaken, Powerstations Total",390530676,09/11/2022 12:01:01,A
06/11/2022 00:00:00,06/11/2022,"NTS Energy Offtaken, Industrial Offtake Total",45791038,10/11/2022 14:01:01,A
06/11/2022 00:00:00,06/11/2022,"NTS Energy Offtaken, LDZ Offtake Total",1282196851,11/11/2022 14:01:01,A
06/11/2022 00:00:00,06/11/2022,"NTS Energy Offtaken, Powerstations Total",296111393,09/11/2022 12:01:01,A
05/11/2022 00:00:00,05/11/2022,"NTS Energy Offtaken, Industrial Offtake Total",48568690,10/11/2022 14:01:01,A
05/11/2022 00:00:00,05/11/2022,"NTS Energy Offtaken, LDZ Offtake Total",1331145631,09/11/2022 16:01:01,A
05/11/2022 00:00:00,05/11/2022,"NTS Energy Offtaken, Powerstations Total",462233502,08/11/2022 12:01:01,A
04/11/2022 00:00:00,04/11/2022,"NTS Energy Offtaken, Industrial Offtake Total",68423473,08/11/2022 14:01:01,A
04/11/2022 00:00:00,04/11/2022,"NTS Energy Offtaken, LDZ Offtake Total",1427740484,09/11/2022 16:01:01,A
04/11/2022 00:00:00,04/11/2022,"NTS Energy Offtaken, Powerstations Total",633745338,08/11/2022 12:01:01,A
03/11/2022 00:00:00,03/11/2022,"NTS Energy Offtaken, Industrial Offtake Total",74155165,08/11/2022 14:01:01,A
03/11/2022 00:00:00,03/11/2022,"NTS Energy Offtaken, LDZ Offtake Total",1332235580,08/11/2022 14:01:01,A
03/11/2022 00:00:00,03/11/2022,"NTS Energy Offtaken, Powerstations Total",638439386,07/11/2022 14:01:00,A
02/11/2022 00:00:00,02/11/2022,"NTS Energy Offtaken, Industrial Offtake Total",51240905,04/11/2022 12:01:00,A
02/11/2022 00:00:00,02/11/2022,"NTS Energy Offtaken, LDZ Offtake Total",1339790444,04/11/2022 17:01:00,A
02/11/2022 00:00:00,02/11/2022,"NTS Energy Offtaken, Powerstations Total",344304546,03/11/2022 14:01:01,A
01/11/2022 00:00:00,01/11/2022,"NTS Energy Offtaken, Industrial Offtake Total",54866618,02/11/2022 14:01:00,A
01/11/2022 00:00:00,01/11/2022,"NTS Energy Offtaken, LDZ Offtake Total",1133542211,04/11/2022 17:01:00,A
01/11/2022 00:00:00,01/11/2022,"NTS Energy Offtaken, Powerstations Total",300117692,03/11/2022 12:01:01,A
31/10/2022 00:00:00,31/10/2022,"NTS Energy Offtaken, Industrial Offtake Total",60040733,02/11/2022 16:01:00,A
31/10/2022 00:00:00,31/10/2022,"NTS Energy Offtaken, LDZ Offtake Total",1006173344,04/11/2022 17:01:00,A
31/10/2022 00:00:00,31/10/2022,"NTS Energy Offtaken, Powerstations Total",486918505,03/11/2022 12:01:01,A
30/10/2022 01:00:00,30/10/2022,"NTS Energy Offtaken, Industrial Offtake Total",46118871,01/11/2022 12:01:00,A
30/10/2022 01:00:00,30/10/2022,"NTS Energy Offtaken, LDZ Offtake Total",893092542,01/11/2022 16:01:01,A
30/10/2022 01:00:00,30/10/2022,"NTS Energy Offtaken, Powerstations Total",326186438,02/11/2022 16:01:00,A
29/10/2022 01:00:00,29/10/2022,"NTS Energy Offtaken, Industrial Offtake Total",52184154,02/11/2022 12:01:01,A
29/10/2022 01:00:00,29/10/2022,"NTS Energy Offtaken, LDZ Offtake Total",872554409,01/11/2022 16:01:01,A
29/10/2022 01:00:00,29/10/2022,"NTS Energy Offtaken, Powerstations Total",460505647,02/11/2022 16:01:00,A
28/10/2022 01:00:00,28/10/2022,"NTS Energy Offtaken, Industrial Offtake Total",51489542,02/11/2022 16:01:00,A
28/10/2022 01:00:00,28/10/2022,"NTS Energy Offtaken, LDZ Offtake Total",845234872,01/11/2022 16:01:01,A
28/10/2022 01:00:00,28/10/2022,"NTS Energy Offtaken, Powerstations Total",534848289,29/10/2022 12:01:00,A
27/10/2022 01:00:00,27/10/2022,"NTS Energy Offtaken, Industrial Offtake Total",64058505,29/10/2022 12:01:00,A
27/10/2022 01:00:00,27/10/2022,"NTS Energy Offtaken, LDZ Offtake Total",884562209,01/11/2022 16:01:01,A
27/10/2022 01:00:00,27/10/2022,"NTS Energy Offtaken, Powerstations Total",607695636,31/10/2022 14:01:01,A
26/10/2022 01:00:00,26/10/2022,"NTS Energy Offtaken, Industrial Offtake Total",54635121,27/10/2022 16:01:01,A
26/10/2022 01:00:00,26/10/2022,"NTS Energy Offtaken, LDZ Offtake Total",872501930,28/10/2022 16:01:01,A
26/10/2022 01:00:00,26/10/2022,"NTS Energy Offtaken, Powerstations Total",456675109,28/10/2022 16:01:01,A
25/10/2022 01:00:00,25/10/2022,"NTS Energy Offtaken, Industrial Offtake Total",66870897,26/10/2022 14:01:00,A
25/10/2022 01:00:00,25/10/2022,"NTS Energy Offtaken, LDZ Offtake Total",951561750,28/10/2022 16:01:01,A
25/10/2022 01:00:00,25/10/2022,"NTS Energy Offtaken, Powerstations Total",694614041,26/10/2022 16:01:01,A
24/10/2022 01:00:00,24/10/2022,"NTS Energy Offtaken, Industrial Offtake Total",65230091,25/10/2022 14:01:01,A
24/10/2022 01:00:00,24/10/2022,"NTS Energy Offtaken, LDZ Offtake Total",936820029,28/10/2022 16:01:01,A
24/10/2022 01:00:00,24/10/2022,"NTS Energy Offtaken, Powerstations Total",600552894,26/10/2022 14:01:00,A
23/10/2022 01:00:00,23/10/2022,"NTS Energy Offtaken, Industrial Offtake Total",52872011,25/10/2022 14:01:01,A
23/10/2022 01:00:00,23/10/2022,"NTS Energy Offtaken, LDZ Offtake Total",822494506,25/10/2022 16:01:01,A
23/10/2022 01:00:00,23/10/2022,"NTS Energy Offtaken, Powerstations Total",491995155,28/10/2022 12:01:01,A
22/10/2022 01:00:00,22/10/2022,"NTS Energy Offtaken, Industrial Offtake Total",55161520,24/10/2022 12:01:01,A
22/10/2022 01:00:00,22/10/2022,"NTS Energy Offtaken, LDZ Offtake Total",817817615,25/10/2022 14:01:01,A
22/10/2022 01:00:00,22/10/2022,"NTS Energy Offtaken, Powerstations Total",634721776,24/10/2022 16:01:01,A
21/10/2022 01:00:00,21/10/2022,"NTS Energy Offtaken, Industrial Offtake Total",54893135,23/10/2022 12:01:01,A
21/10/2022 01:00:00,21/10/2022,"NTS Energy Offtaken, LDZ Offtake Total",989000046,24/10/2022 16:01:01,A
21/10/2022 01:00:00,21/10/2022,"NTS Energy Offtaken, Powerstations Total",746483574,24/10/2022 14:01:01,A
20/10/2022 01:00:00,20/10/2022,"NTS Energy Offtaken, Industrial Offtake Total",56442639,21/10/2022 14:01:00,A
20/10/2022 01:00:00,20/10/2022,"NTS Energy Offtaken, LDZ Offtake Total",1032519358,25/10/2022 16:01:01,A
20/10/2022 01:00:00,20/10/2022,"NTS Energy Offtaken, Powerstations Total",837371203,21/10/2022 12:01:01,A
19/10/2022 01:00:00,19/10/2022,"NTS Energy Offtaken, Industrial Offtake Total",39853052,20/10/2022 14:01:00,A
19/10/2022 01:00:00,19/10/2022,"NTS Energy Offtaken, LDZ Offtake Total",1009077895,20/10/2022 14:01:00,A
19/10/2022 01:00:00,19/10/2022,"NTS Energy Offtaken, Powerstations Total",603486759,20/10/2022 14:01:00,A
18/10/2022 01:00:00,18/10/2022,"NTS Energy Offtaken, Industrial Offtake Total",59499367,19/10/2022 16:01:00,A
